AcademicKeywordID,Name
179368,Partnership
179369,Condom
179370,Gonorrhoea
179371,Chlamydia
179372,transition system
179373,universal coalgebra
179374,homomorphism
179375,covariety
179376,wide-area computation
179377,multi-hop packet radio networks
179378,transmission range assignments
179379,infinite systems
179380,well-quasi-ordering
179381,non-binary genetic algorithms
179382,spectral analysis of mutation-crossover
179383,convergent simulated annealing-type genetic algorithm
179384,genetic drift
179385,scaled proportional fitness selection
179386,convergence in the zero-mutation limit case
179387,palindrome factors
179388,Rauzy rules
179389,functional modules
179390,system modules
179391,internal strategies
179392,decision tree complexity
179393,complexity measures for Boolean functions
179394,randomized computing
179395,Lindenmayer hierarchy
179396,LZ-compression
179397,minimal grammar
179398,AVL-tree
179399,AVL-grammar
179400,linear head reduction
179401,computable metric spaces
179402,recursive and recursively enumerable subsets
179403,representations of hyperspaces
179404,ambient calculus
179405,bioambients
179406,streaming algorithm
179407,model-based search
179408,universal solution
179409,first-order inexpressibility
179410,tree matching
179411,tree alignment
179412,tree inclusion
179413,maximal cliques
179414,worst-case time complexity
179415,multi-agent deterministic sequencing
179416,separator
179417,multicut
179418,multiway cut
179419,formal power series
179420,weighted logics
179421,analysis of expected optimization timed
179422,parallel random search (I plus lambda) EA
179423,edge-pancyclic
179424,fault-hamiltonicity fault tolerance
179425,restricted HL-graphs
179426,graph searching
179427,cops and robbers games
179428,fugitive search games
179429,pursuit evasion in graphs
179430,immune networks
179431,k-CNF satisfiability
179432,Triangles
179433,shape description
179434,Multiple intervals
179435,W-hardness
179436,Multicolored clique
179437,Exploration-exploitation tradeoff
179438,Multi-armed bandits
179439,Bernstein's inequality
179440,High-probability bound
179441,Linear and metric temporal logic
179442,Parameterized algorithm
179443,Branch-and-search
179444,PSPACE-complete problems
179445,QSAT
179446,Q3SAT
179447,Target set selection
179448,Monotone irreversible dynamic monopoly (dynamo)
179449,Fixed parameter complexity
179450,Disjoint cycles
179451,PSPACE-complete
179452,Reachability on solution space
179453,Logical modelling
179454,Drosophila segmentation
179455,Metrical task systems
179456,k-server problem
179457,Expressivity
179458,Optimal mu-distributions
179459,Arithmetic circuits
179460,Identity testing
179461,Perfect graphs
179462,Cographs
179463,Even-hole-free graphs
179464,Repetitive texts
179465,Self-indexing
179466,BWT
179467,Text indexes
179468,Faulty folded hypercubes
179469,Fault-free paths
179470,Cloud markets
179471,Single-tier
179472,Multi-tier
179473,Range countings
179474,Approximate aggregation
179475,Stochastic models
179476,Robustness degree
179477,Theory of randomized search heuristics
179478,Black-box complexity
179479,Outsource-secure algorithms
179480,Untrusted program model
179481,Linearly homomorphic signature
179482,Cayley graph
179483,2-Good-neighbor diagnosability
179484,"(n,k)-star graphs"
179485,3-path vertex cover
179486,g-Good-neighbor
179487,Generalized neighborhood
179488,von Neumann's neighborhood
179489,Moore's neighborhood
179490,Chebyshev distance
179491,Manhattan distance
179492,Delannoy numbers
179493,Certificate-based encryption
179494,Quantum audio
179495,Audio representation
179496,Audio manipulation
179497,Brouwer's fixed point theorem
179498,Cayley's theorem
179499,The number of spanning trees
179500,Ladder-graph
179501,Wheel-graph
179502,Strong matching preclusion number
179503,non-monotonic logic
179504,probabalistic databases
179505,deductive databases
179506,rule-based programming
179507,well-founded semantics
179508,bottom-up evaluation
179509,alternating fixpoint
179510,magic set
179511,knowledge-based updates
179512,program specialisation
179513,partial deduction
179514,Clark completion
179515,query folding
179516,resolution method
179517,stratified databases
179518,universal termination
179519,logic program
179520,selection rule
179521,level mapping
179522,left-termination
179523,answer sets semantics
179524,nested expressions
179525,supportedness
179526,tightness
179527,Fages' theorem
179528,generalized stable models
179529,tabled resolution
179530,program transformations
179531,compiler generation
179532,SMODELS
179533,or-parallelism
179534,tabling
179535,termination inference
179536,stable semantics
179537,Kunen semantics
179538,Time Petri Nets
179539,zones
179540,planning with preferences
179541,preference language
179542,preference representation
179543,answer set planning
179544,equilibrium logic
179545,logic of here-and-there
179546,reasoning about actions and changes
179547,sensing actions
179548,conformant planning
179549,scoped negation
179550,quoting
179551,N3
179552,disjunctive logic programming
179553,deductive database systems
179554,answer set programming/declarative logic programming
179555,recursive queries
179556,Answer Set Prolog
179557,offline justification
179558,online justification
179559,Answer set programming with infinite domains
179560,infinite stable models
179561,finitary programs
179562,skeptical resolution
179563,Constraint Handling Rules (CHR)
179564,automated termination analysis
179565,cut
179566,definite logic programs
179567,DL-safe rules
179568,Exact and approximative inference
179569,Possibilistic Logic Programming
179570,Answer Subsumption
179571,probabilistic logic
179572,forward reasoning
179573,continuous distributions
179574,logic programming system
179575,Logic programs with annotated disjunction
179576,computational tree logic
179577,constraint logic programs
179578,generalization strategies
179579,infinite state systems
179580,program specialization
179581,educational timetabling
179582,course timetabling
179583,decoupled planning
179584,declarative languages
179585,artificial intelligence competitions
179586,Algorithms Portfolio
179587,automated algorithm selection
179588,multi-engine solvers
179589,probabilistic inference
179590,parameter learning
179591,knowledge base systems
179592,FO(.)
179593,IDP system
179594,stemmatology
179595,deterministic finite state automaton
179596,event pattern matching
179597,ProbLog
179598,external computation
179599,Hex programs
179600,assumption-based argumentation
179601,stable extension
179602,weak constraints
179603,unsatisfiable cores
179604,Domain Heuristics
179605,Constraint Answer Set Programming (CASP)
179606,Answer Set Programming (ASP)
179607,Sat Modulo Theories (SMT)
179608,Constraint Programming (CP)
179609,Constraint Processing (CP)
179610,Theory Solving
179611,lazy grounding
179612,propagators
179613,stepping
179614,Inductive Logic Programming
179615,Handwritten Digit Recognition
179616,Context Dependent Learning
179617,Precondition inference
179618,backwards analysis
179619,most vital arcs problem
179620,cyclic game
179621,maxmin mean cycle
179622,minimal vertex cover
179623,network inhibition
179624,Graph polynomials
179625,Combinatorial counting functions
179626,enumerate and expand
179627,Max-leaf
179628,Well-quasiordering
179629,Edge modification problems
179630,Cluster graphs
179631,Bicluster graphs
179632,Local computation
179633,Multiterminal cut
179634,Hermite normal form
179635,Weighted congestion games
179636,Potential functions
179637,Pure Nash equilibria
179638,Atomic splittable flow games
179639,Coalitions
179640,Stackelberg routing
179641,Integer expressions
179642,Irregular total labelling
179643,Generalized Petersen graphs
179644,Total labelling
179645,Exponential time algorithms
179646,Vertex ordering problems
179647,Approximate search
179648,Global fairness
179649,Stochastic and probabilistic cellular automata
179650,Density classification problem
179651,Models of spatially distributed computing
179652,Structural parameterization
179653,Algorithms and data structures
179654,Sub-linear space algorithms
179655,Irregularity strength
179656,Total edge irregularity strength
179657,Edge irregular total labeling
179658,The categorical product of cycles
179659,Mastermind
179660,Query complexity
179661,Memory-restricted algorithms
179662,Spread of influence
179663,Dynamics in social networks
179664,Skyline queries
179665,Grid partitioning
179666,Online computation with advice
179667,Tree compression
179668,Strip packing
179669,Cluster vertex deletion
179670,First-in-first-out queueing
179671,Secretary problem
179672,Bit-vectors
179673,Bit-vector logics
179674,Binary encoding
179675,Logarithmic encoding
179676,Unary encoding
179677,NEXPTIME
179678,NP
179679,Fixed point problems
179680,Brouwer
179681,Existential theory of the real numbers
179682,Tai mapping
179683,Tai mapping hierarchy
179684,Common subforest
179685,Dynamic broadcasting
179686,NLC-width
179687,Graph operations
179688,Co-c.e. set
179689,Computable point
179690,Effective local connectedness
179691,Square root
179692,Cactus
179693,Clique number
179694,Homonyms
179695,Computation theory
179696,Price of anarchy and stability
179697,Performance of one-round walks
179698,(Approximate) Nash equilibria
179699,Congestion games
179700,Primal-dual analysis
